Char,Genre,Title,line_count
MANRAY,Drama,bamboozled,130
BIG BLACK,Drama,bamboozled,181
SLOAN,Drama,bamboozled,407
DELACROIX,Drama,bamboozled,1104
DOCTOR,Drama,faultinourstarsthe,21
PATRICK,Drama,faultinourstarsthe,37
DR. MARIA,Drama,faultinourstarsthe,30
DR. SIMMONS,Drama,faultinourstarsthe,27
LIDEWIJ,Drama,faultinourstarsthe,49
GUS,Drama,faultinourstarsthe,844
FRANNIE,Drama,faultinourstarsthe,207
VAN HOUTEN,Drama,faultinourstarsthe,186
(BEAT),Drama,faultinourstarsthe,120
MICHAEL,Drama,faultinourstarsthe,84
ISAAC,Drama,faultinourstarsthe,182
GUS'S VOICE,Drama,faultinourstarsthe,59
HAZEL,Drama,faultinourstarsthe,1290
GREG,Drama,basquiat,33
ANNINA NOSEI,Drama,basquiat,74
INTERVIEWER,Drama,basquiat,84
GINA,Drama,basquiat,170
RENE,Drama,basquiat,227
ANDY WARHOL,Drama,basquiat,108
MARY BOONE,Drama,basquiat,41
ALBERT MILO,Drama,basquiat,99
BRUNO,Drama,basquiat,31
BENNY,Drama,basquiat,120
BASQUIAT,Drama,basquiat,742
CORONER,Drama,blackdahliathe,41
SHERYL,Drama,blackdahliathe,30
MARJORIE,Drama,blackdahliathe,34
KOENIG,Drama,blackdahliathe,30
RED MANLEY,Drama,blackdahliathe,38
MILLARD,Drama,blackdahliathe,26
LEE (cont'd),Drama,blackdahliathe,32
LINDA MARTIN,Drama,blackdahliathe,30
HARRY SEARS,Drama,blackdahliathe,35
DEWITT,Drama,blackdahliathe,24
ELLIS LOEW,Drama,blackdahliathe,97
VOGEL,Drama,blackdahliathe,74
ISSLER,Drama,blackdahliathe,23
SALLY,Drama,blackdahliathe,41
RUSS MILLARD (cont'd),Drama,blackdahliathe,22
JOHNNY,Drama,blackdahliathe,42
OLD MAN,Drama,blackdahliathe,22
DOLPHINE,Drama,blackdahliathe,45
ELIZABETH SHORT,Drama,blackdahliathe,27
CLEORT,Drama,blackdahliathe,77
CLEORT (cont'd),Drama,blackdahliathe,39
RUSS MILLARD,Drama,blackdahliathe,233
EMMETT SPRAGUE,Drama,blackdahliathe,84
JANE CHAMBERS (cont'd),Drama,blackdahliathe,21
JANE CHAMBERS,Drama,blackdahliathe,95
RAMONA (cont'd),Drama,blackdahliathe,30
RAMONA,Drama,blackdahliathe,47
LEE,Drama,blackdahliathe,255
KAY,Drama,blackdahliathe,179
KAY (cont'd),Drama,blackdahliathe,24
BUCKY,Drama,blackdahliathe,902
BUCKY (cont'd),Drama,blackdahliathe,111
MADELEINE,Drama,blackdahliathe,207
VOICE OVER (cont'd),Drama,blackdahliathe,156
VOICE OVER,Drama,blackdahliathe,315
ARAGON,Drama,tristanandisolde,23
BODKIN,Drama,tristanandisolde,23
BRAGNAE,Drama,tristanandisolde,40
MELOT,Drama,tristanandisolde,70
WICTRED,Drama,tristanandisolde,43
MAN,Drama,tristanandisolde,29
KING DONNCHADH,Drama,tristanandisolde,58
MARKE,Drama,tristanandisolde,135
TRISTAN,Drama,tristanandisolde,129
ISOLDE,Drama,tristanandisolde,162
PETER,Drama,robinhoodprinceofthieves,28
SARACEN,Drama,robinhoodprinceofthieves,44
KENNETH,Drama,robinhoodprinceofthieves,22
GIRL,Drama,robinhoodprinceofthieves,24
JOHN LITTLE,Drama,robinhoodprinceofthieves,41
GISBORNE,Drama,robinhoodprinceofthieves,125
SOLDIER,Drama,robinhoodprinceofthieves,22
DUNCAN,Drama,robinhoodprinceofthieves,86
BULL,Drama,robinhoodprinceofthieves,26
LOCKSLEY,Drama,robinhoodprinceofthieves,39
