STEPHEN,Action,masterandcommander,414
KILLICK,Action,masterandcommander,42
JACK,Action,masterandcommander,697
JEANNIE,Action,next,23
GUY,Action,next,55
IRV,Action,next,86
CAVANAUGH,Action,next,127
FERRIS (cont'd),Action,next,33
BAINES,Action,next,74
WISDOM,Action,next,226
SNAPBACK TO:,Action,next,34
LIZ,Action,next,527
FERRIS,Action,next,565
CRIS,Action,next,933
OLD MAN,Action,irobot,37
NIGHT FOREMAN,Action,irobot,27
ARN,Action,irobot,30
BALDEZ,Action,irobot,25
TOLLER,Action,irobot,35
LT. BERGIN,Action,irobot,115
ROBOT,Action,irobot,35
ROBERTSON,Action,irobot,129
HOGENMILLER,Action,irobot,47
LANNING,Action,irobot,29
CUT BACK TO:,Action,irobot,51
VICTOR,Action,irobot,133
SONNY,Action,irobot,139
CALVIN,Action,irobot,585
SPOONER,Action,irobot,1046
HOLOGRAM,Action,irobot,49
MR. DANVERS,Action,supergirl,26
LINDA,Action,supergirl,30
BIANCA,Action,supergirl,51
KARA,Action,supergirl,24
JIMMY,Action,supergirl,45
LUCY,Action,supergirl,62
ZALTAR,Action,supergirl,73
ETHAN,Action,supergirl,137
SELENA,Action,supergirl,160
SUPERGIRL,Action,supergirl,114
LULL,Action,totalrecall,125
KIRSTEN,Action,totalrecall,131
ROBOT DRIVER,Action,totalrecall,21
TELEPHONE VOICE,Action,totalrecall,66
CASSETTE VOICE,Action,totalrecall,31
DRIVER,Action,totalrecall,30
EARPLUG WEARER,Action,totalrecall,22
CAPTAIN'S VOICE,Action,totalrecall,45
CLERK,Action,totalrecall,31
EDGEMAR,Action,totalrecall,89
VOICE,Action,totalrecall,25
VOICE FROM LOUDSPEAKER,Action,totalrecall,23
KUATO,Action,totalrecall,72
BENNIE,Action,totalrecall,158
EMILE,Action,totalrecall,22
COHAAGEN,Action,totalrecall,101
MELINA,Action,totalrecall,219
QUAIL,Action,totalrecall,820
DEBBIE,Action,fantasticfour,21
DOCTOR,Action,fantasticfour,29
X GAMES ANNOUNCER,Action,fantasticfour,24
NED CECIL,Action,fantasticfour,42
THE THING,Action,fantasticfour,24
LEONARD,Action,fantasticfour,56
VICTOR,Action,fantasticfour,443
DOOM,Action,fantasticfour,83
ALICIA,Action,fantasticfour,50
REED,Action,fantasticfour,548
SUE,Action,fantasticfour,417
JOHNNY,Action,fantasticfour,303
BEN,Action,fantasticfour,350
HODGE,Action,dragonslayer,96
BROTHER JACOPUS,Action,dragonslayer,50
KING,Action,dragonslayer,114
ELSPETH,Action,dragonslayer,75
TYRIAN,Action,dragonslayer,123
SIMON,Action,dragonslayer,87
ULRICH,Action,dragonslayer,208
GREIL,Action,dragonslayer,128
HIK,Action,dragonslayer,69
VALERIAN,Action,dragonslayer,338
GALEN,Action,dragonslayer,413
A Muslim family sits together at a table under a tented-,Action,kingdomthe,25
KINGDOM 8/18/06   10.,Action,kingdomthe,34
GRANDFATHER (O.C.),Action,kingdomthe,22
ELLIS LEACH,Action,kingdomthe,24
ELAINE FLOWERS,Action,kingdomthe,48
PRINCE THAMER,Action,kingdomthe,53
GIDEON YOUNG,Action,kingdomthe,73
SCHMIDT,Action,kingdomthe,23
LEAVITT,Action,kingdomthe,47
GENERAL ABDUL-MALIK,Action,kingdomthe,29
JANINE,Action,kingdomthe,31
MADDY,Action,kingdomthe,24
EARL,Action,kingdomthe,31
AARON JACKSON,Action,kingdomthe,53
KINGDOM 8/18/06   96.,Action,kingdomthe,23
PRINCE BIN KHALED,Action,kingdomthe,65
DAMON SCHMIDT,Action,kingdomthe,92
COLONEL AL-GHAZI (O.C.),Action,kingdomthe,43
SERGEANT HAYTHAM,Action,kingdomthe,59
GRANT SYKES,Action,kingdomthe,205
SYKES,Action,kingdomthe,54
AL-GHAZI,Action,kingdomthe,44
COLONEL AL-GHAZI,Action,kingdomthe,516
JANET MAYES,Action,kingdomthe,217
HAYTHAM,Action,kingdomthe,25
FLEURY,Action,kingdomthe,276
DIRECTOR GRACE,Action,kingdomthe,126
ADAM LEAVITT,Action,kingdomthe,155
KEVIN FLEURY,Action,kingdomthe,99
RONALD FLEURY,Action,kingdomthe,827
LEGOLAS,Action,lordoftheringsthetwotowers,27
GIMLI,Action,lordoftheringsthetwotowers,57
ARAGORN,Action,lordoftheringsthetwotowers,92
PIPPIN,Action,lordoftheringsthetwotowers,25
MERRY,Action,lordoftheringsthetwotowers,27
TREEBEARD,Action,lordoftheringsthetwotowers,30
THEODEN,Action,lordoftheringsthetwotowers,65
FARAMIR,Action,lordoftheringsthetwotowers,27
GANDALF,Action,lordoftheringsthetwotowers,35
SAM,Action,lordoftheringsthetwotowers,71
FRODO,Action,lordoftheringsthetwotowers,72
SMEAGOL,Action,lordoftheringsthetwotowers,29
GOLLUM,Action,lordoftheringsthetwotowers,68
(SUBTITLED),Action,avatar,119
GRACE,Action,avatar,434
MO'AT,Action,avatar,63
NEYTIRI,Action,avatar,186
WAINFLEET,Action,avatar,33
MAX,Action,avatar,69
NORM,Action,avatar,123
TRUDY,Action,avatar,93
SELFRIDGE,Action,avatar,137
QUARITCH,Action,avatar,253
TSU'TEY,Action,avatar,55
JAKE,Action,avatar,757
FRIEND 4,Action,waroftheworlds,24
MANNY,Action,waroftheworlds,41
REPORTER,Action,waroftheworlds,32
SHERYL,Action,waroftheworlds,22
HARLAND,Action,waroftheworlds,139
RAY,Action,waroftheworlds,772
MARY ANN,Action,waroftheworlds,56
RACHEL,Action,waroftheworlds,267
ROBBIE,Action,waroftheworlds,202
NARRATOR,Action,waroftheworlds,30
YAKITITO,Action,darkman,40
RESIDENT,Action,darkman,26
EYES,Action,darkman,23
(REVISED 5ZENE,Action,darkman,39
PAULY DUMMY,Action,darkman,22
THE CAT,Action,darkman,41
TRUMAYNE,Action,darkman,21
ATTENDANT,Action,darkman,24
PEYTON,Action,darkman,136
GUZMAN,Action,darkman,45
DURANT,Action,darkman,87
STRACK,Action,darkman,129
CONTINUED,Action,darkman,224
JULIE,Action,darkman,169
DARKMAN,Action,darkman,63
NEWSCASTER,Action,badcountry,26
CHARLIE,Action,badcountry,30
GRACE,Action,badcountry,54
RAY,Action,badcountry,36
CZAPP,Action,badcountry,31
MORRIS,Action,badcountry,60
LUCIAN,Action,badcountry,137
SHEPARD,Action,badcountry,50
LYNN,Action,badcountry,49
NOKES,Action,badcountry,40
BUZZ,Action,badcountry,34
FITCH,Action,badcountry,114
CATFISH,Action,badcountry,96
JESSE,Action,badcountry,272
BRADDOCK,Action,badcountry,134
KIERSEY,Action,badcountry,100
MILLS,Action,badcountry,24
MARANDINO,Action,badcountry,94
COBB,Action,badcountry,120
BUD,Action,badcountry,592
SISTER ANNA,Action,manonfire,21
JORDAN,Action,manonfire,74
JORGE,Action,manonfire,49
GUARDIAN TWO,Action,manonfire,29
RAYBURN,Action,manonfire,204
TAZINARI,Action,manonfire,53
SAMUEL,Action,manonfire,132
ROSANNA,Action,manonfire,116
VOICE,Action,manonfire,43
DANIEL,Action,manonfire,26
LISA,Action,manonfire,175
CREASY,Action,manonfire,793
PINTA,Action,manonfire,334
MANZANO,Action,manonfire,240
CREASY'S VOICE,Action,manonfire,38
SWAN,Action,piratesofthecaribbean,27
MULLR0Y,Action,piratesofthecaribbean,31
MURTOGG,Action,piratesofthecaribbean,55
MULLROY,Action,piratesofthecaribbean,33
TWIGG,Action,piratesofthecaribbean,22
GIBBS,Action,piratesofthecaribbean,145
PINTEL,Action,piratesofthecaribbean,102
BARB,Action,piratesofthecaribbean,419
ELIZABETH,Action,piratesofthecaribbean,349
WILL,Action,piratesofthecaribbean,286
SWANN,Action,piratesofthecaribbean,96
GILLETTE,Action,piratesofthecaribbean,48
NORRINGTON,Action,piratesofthecaribbean,258
ANAMARIA,Action,piratesofthecaribbean,23
JACK,Action,piratesofthecaribbean,759
MARCUS,Action,gladiator,189
QUINTUS,Action,gladiator,45
SLAVE TRADER,Action,gladiator,32
MARCELLUS,Action,gladiator,29
CASSIUS,Action,gladiator,58
GAIUS,Action,gladiator,53
VIBIUS,Action,gladiator,35
JUBA,Action,gladiator,100
LUCIUS,Action,gladiator,33
LUCILLA,Action,gladiator,328
PROXIMO,Action,gladiator,307
COMMODUS,Action,gladiator,483
GRACCHUS,Action,gladiator,135
MAXIMUS,Action,gladiator,446
CRABBY,Action,cars2,25
MEL DORADO (ON TV),Action,cars2,44
MATER'S VOICE (ON TV),Action,cars2,22
FRANCESCO (ON TV),Action,cars2,40
ROD REDLINE,Action,cars2,30
TOMBER,Action,cars2,38
UNCLE TOPOLINO,Action,cars2,49
ENGINE VOICE,Action,cars2,60
MILES AXLEROD (ON TV),Action,cars2,33
ACER,Action,cars2,56
GREM,Action,cars2,66
FINN (OVER RADIO),Action,cars2,35
DAVID HOBBSCAP,Action,cars2,47
DARRELL CARTRIP,Action,cars2,54
BRENT MUSTANGBURGER,Action,cars2,120
PROFESSOR ZUNDAPP,Action,cars2,96
MATER'S COMPUTER,Action,cars2,32
MILES AXLEROD,Action,cars2,74
LUIGI,Action,cars2,31
(TO HOLLEY),Action,cars2,40
FILLMORE,Action,cars2,22
SALLY,Action,cars2,41
HOLLEY,Action,cars2,301
FINN,Action,cars2,321
OTIS,Action,cars2,35
FRANCESCO,Action,cars2,109
MCQUEEN,Action,cars2,414
MATER,Action,cars2,830
RIEEKAN,Action,starwarstheempirestrikesback,42
ZEV,Action,starwarstheempirestrikesback,25
VEERS,Action,starwarstheempirestrikesback,25
WEDGE,Action,starwarstheempirestrikesback,22
CREATURE,Action,starwarstheempirestrikesback,69
NEEDA,Action,starwarstheempirestrikesback,24
BEN,Action,starwarstheempirestrikesback,32
YODA,Action,starwarstheempirestrikesback,148
HAN,Action,starwarstheempirestrikesback,566
LEIA,Action,starwarstheempirestrikesback,314
VADER,Action,starwarstheempirestrikesback,187
PIETT,Action,starwarstheempirestrikesback,58
THREEPIO,Action,starwarstheempirestrikesback,334
LANDO,Action,starwarstheempirestrikesback,202
LUKE,Action,starwarstheempirestrikesback,398
BRODIE,Action,faceoff,40
MILLER,Action,faceoff,26
TITO,Action,faceoff,72
HOAG,Action,faceoff,72
WALTON,Action,faceoff,72
POLLUX,Action,faceoff,121
LAZARRO,Action,faceoff,64
PRIEST,Action,faceoff,25
SASHA,Action,faceoff,75
DIETRICH,Action,faceoff,60
CASTOR,Action,faceoff,575
BUZZ,Action,faceoff,24
WANDA,Action,faceoff,60
JAMIE,Action,faceoff,62
ARCHER,Action,faceoff,580
EVE,Action,faceoff,283
ABBOT,Action,alien3,299
ANTHONY,Action,alien3,232
KYLE,Action,alien3,62
JOHN,Action,alien3,552
RIPLEY,Action,alien3,757
CHIEF,Action,feast,36
MEAN GREEN,Action,feast,26
NEWSCASTER,Action,feast,29
HERO,Action,feast,68
BELLE,Action,feast,58
COACH,Action,feast,132
BMAN,Action,feast,144
ROADIE,Action,feast,94
BEER GUY,Action,feast,67
TRAMPY,Action,feast,72
PARA,Action,feast,72
GRANDPA,Action,feast,35
BARTENDER,Action,feast,115
ADULTERER,Action,feast,107
TUFFY,Action,feast,91
BOZO,Action,feast,311
HEROINE,Action,feast,446
THE MAN IN TAN,Action,feast,23
IVANA,Action,austinpowersthespywhoshaggedme,31
GURU PITKA,Action,austinpowersthespywhoshaggedme,108
ROBIN SWALLOWS,Action,austinpowersthespywhoshaggedme,38
FRAU,Action,austinpowersthespywhoshaggedme,21
SCOTT,Action,austinpowersthespywhoshaggedme,68
NUMBER TWO,Action,austinpowersthespywhoshaggedme,105
FAT BASTARD,Action,austinpowersthespywhoshaggedme,115
PRESIDENT,Action,austinpowersthespywhoshaggedme,33
DR. EVIL,Action,austinpowersthespywhoshaggedme,492
BASIL EXPOSITION,Action,austinpowersthespywhoshaggedme,120
FELICITY,Action,austinpowersthespywhoshaggedme,304
AUSTIN,Action,austinpowersthespywhoshaggedme,771
BREEN,Action,terminator,25
CLERK,Action,terminator,22
ANCHORMAN,Action,terminator,21
GINGER,Action,terminator,72
MATT,Action,terminator,35
GINGER'S VOICE,Action,terminator,27
SILBERMAN,Action,terminator,75
TRAXLER,Action,terminator,84
VUKOVICH,Action,terminator,147
DRIVER,Action,terminator,21
TERMINATOR,Action,terminator,59
REESE,Action,terminator,556
SARAH,Action,terminator,667
HARLAN,Action,thelmalouise,52
LENA,Action,thelmalouise,24
HITCHHIKER,Action,thelmalouise,23
SARAH,Action,thelmalouise,26
JIMMY,Action,thelmalouise,225
J.D.,Action,thelmalouise,147
DARRYL,Action,thelmalouise,78
PATROLMAN,Action,thelmalouise,25
TRUCKER,Action,thelmalouise,29
HAL,Action,thelmalouise,290
MAX,Action,thelmalouise,81
LOUISE,Action,thelmalouise,984
THELMA,Action,thelmalouise,1030
COUGAR,Action,topgun,28
G,Action,topgun,131
SLIDER,Action,topgun,23
WOLFMAN,Action,topgun,22
HOLLYWOOD,Action,topgun,34
ICE,Action,topgun,46
STINGER,Action,topgun,22
JESTER,Action,topgun,21
VIPER,Action,topgun,87
FUNGUS,Action,topgun,59
CHARLIE,Action,topgun,171
MAVERICK,Action,topgun,351
WELCH,Action,hostage,21
JANE,Action,hostage,41
FISCHER,Action,hostage,22
LOUISE'S VOICE,Action,hostage,36
THE WATCHMAN,Action,hostage,58
LOUISE,Action,hostage,22
ANDERS,Action,hostage,31
MADDOX,Action,hostage,21
SEYMORE,Action,hostage,27
KLAUS,Action,hostage,21
KEVIN,Action,hostage,133
MARTIN,Action,hostage,60
MIKKELSON,Action,hostage,27
DENNIS,Action,hostage,390
MARS,Action,hostage,101
JENNIFER,Action,hostage,124
MR. JONES,Action,hostage,55
THOMAS,Action,hostage,109
WALTER,Action,hostage,86
BELDONE,Action,hostage,21
HOWELL,Action,hostage,111
TALLEY,Action,hostage,786
MARION,Action,hostage,26
BENZA,Action,hostage,29
(SINGING),Action,howtotrainyourdragon2,36
STOICK,Action,howtotrainyourdragon2,211
TUFFNUT,Action,howtotrainyourdragon2,42
(BEAT),Action,howtotrainyourdragon2,47
DRAGO,Action,howtotrainyourdragon2,111
FISHLEGS,Action,howtotrainyourdragon2,40
SNOTLOUT,Action,howtotrainyourdragon2,39
RUFFNUT,Action,howtotrainyourdragon2,60
ERET,Action,howtotrainyourdragon2,166
VALKA,Action,howtotrainyourdragon2,206
ASTRID,Action,howtotrainyourdragon2,153
GOBBER,Action,howtotrainyourdragon2,115
HICCUP,Action,howtotrainyourdragon2,652
BOY,Action,terminatorsalvation,21
MORRISON,Action,terminatorsalvation,40
BARNES,Action,terminatorsalvation,42
JEREMY,Action,terminatorsalvation,51
JEREMY (cont'd),Action,terminatorsalvation,29
SERENA (cont'd),Action,terminatorsalvation,41
MARCUS (cont'd),Action,terminatorsalvation,60
SERENA,Action,terminatorsalvation,102
BLAIR (cont'd),Action,terminatorsalvation,48
STAR,Action,terminatorsalvation,79
BLAIR,Action,terminatorsalvation,171
KYLE,Action,terminatorsalvation,113
CONNOR,Action,terminatorsalvation,91
KATE,Action,terminatorsalvation,30
MARCUS,Action,terminatorsalvation,389
(CONTINUED),Action,terminatorsalvation,206
EDDIE,Action,getcarter,43
HARRY,Action,getcarter,32
DOREEN,Action,getcarter,32
GERALD,Action,getcarter,38
THORPE,Action,getcarter,34
EDNA,Action,getcarter,125
KEITH,Action,getcarter,90
MARGARET,Action,getcarter,67
GLENDA,Action,getcarter,97
ALBERT,Action,getcarter,49
CON,Action,getcarter,46
PETER,Action,getcarter,30
BRUMBY,Action,getcarter,133
KINNEAR,Action,getcarter,98
ERIC,Action,getcarter,79
CARTER,Action,getcarter,887
CHARLES,Action,pacifierthe,32
HELGA,Action,pacifierthe,36
DIRECTOR,Action,pacifierthe,21
ILL,Action,pacifierthe,21
MURNEY,Action,pacifierthe,116
BILL,Action,pacifierthe,107
TODD,Action,pacifierthe,87
CUTE COP,Action,pacifierthe,21
PRINCIPAL CLAIRE,Action,pacifierthe,111
ZOE,Action,pacifierthe,174
LULU,Action,pacifierthe,128
JULIE,Action,pacifierthe,119
SHANE,Action,pacifierthe,886
PROSECUTOR,Action,ghostbusters2,36
JUDGE,Action,ghostbusters2,77
COP,Action,ghostbusters2,26
SHERMAN,Action,ghostbusters2,27
JANINE,Action,ghostbusters2,55
VIGO,Action,ghostbusters2,22
JANOSZ,Action,ghostbusters2,139
LOUIS,Action,ghostbusters2,208
HARDEMEYER,Action,ghostbusters2,65
MAYOR,Action,ghostbusters2,40
SPENGLER,Action,ghostbusters2,224
WINSTON,Action,ghostbusters2,114
STANTZ,Action,ghostbusters2,468
DANA,Action,ghostbusters2,292
VENKMAN,Action,ghostbusters2,755
MASTER FU,Action,rushhour2,38
HOSTESS,Action,rushhour2,21
CAPTAIN DIEL,Action,rushhour2,22
SPECIAL AGENT STERLING,Action,rushhour2,34
SUPERINDENDENT CHIN,Action,rushhour2,37
KENNY,Action,rushhour2,71
ISABELLA,Action,rushhour2,136
STEVEN REIGN,Action,rushhour2,47
RICKY TAN,Action,rushhour2,124
HU LI,Action,rushhour2,33
CARTER,Action,rushhour2,1071
LEE,Action,rushhour2,535
THE HWIFE,Action,killbillvolume12,27
VERNITA,Action,killbillvolume12,61
THE ORDERLY,Action,killbillvolume12,51
SUSHI CHEF (ENGLISH),Action,killbillvolume12,63
MR. BARREL,Action,killbillvolume12,28
O-REN (JAPANESE),Action,killbillvolume12,64
O-REN (ENGLISH),Action,killbillvolume12,43
SOFIE (JAPANESE),Action,killbillvolume12,31
YUKI (JAPANESE),Action,killbillvolume12,49
NURSE OWENS,Action,killbillvolume12,48
L.F.,Action,killbillvolume12,85
BILL (; ),Action,killbillvolume12,35
THE BRIDE *,Action,killbillvolume12,66
PAI MEI *,Action,killbillvolume12,188
BUDD,Action,killbillvolume12,229
ELLE,Action,killbillvolume12,275
FADE TO BLACK.,Action,killbillvolume12,33
HANZO (JAPANESE),Action,killbillvolume12,67
BILL'S VOICE,Action,killbillvolume12,22
B.B.,Action,killbillvolume12,59
MOMMY,Action,killbillvolume12,22
THE BRIDE (ENGLISH),Action,killbillvolume12,81
KAREN,Action,killbillvolume12,21
THE BRIDE (JAPANESE),Action,killbillvolume12,99
THE BRIDE,Action,killbillvolume12,754
BILL,Action,killbillvolume12,575
SGT. ADAMS,Action,maxpayne,49
TREVOR,Action,maxpayne,28
NATASHA,Action,maxpayne,48
ALEX,Action,maxpayne,27
TATTOO ARTIST,Action,maxpayne,24
VINNIE,Action,maxpayne,45
YOUNG COP,Action,maxpayne,27
HOMICIDE COP,Action,maxpayne,29
COLVIN,Action,maxpayne,83
AX,Action,maxpayne,59
MAX,Action,maxpayne,405
MONA,Action,maxpayne,136
JOE SALLE,Action,maxpayne,48
BRAVURA,Action,maxpayne,139
BB,Action,maxpayne,412
MAX'S VOICE,Action,maxpayne,30
LARRY,Action,bladetrinity,30
WHISTLER,Action,bladetrinity,41
CUMBERLAND,Action,bladetrinity,49
KING (V.0.),Action,bladetrinity,23
VANCE,Action,bladetrinity,146
HEDGES,Action,bladetrinity,37
VREEDE,Action,bladetrinity,47
SOMMERFIELD,Action,bladetrinity,100
ASHER,Action,bladetrinity,25
BLADE,Action,bladetrinity,176
DANICA,Action,bladetrinity,127
DRAKE,Action,bladetrinity,124
ABIGAIL,Action,bladetrinity,91
ABIGAIL (V.0.),Action,bladetrinity,39
KING,Action,bladetrinity,332
TRACY,Action,crowsalvationthe,28
DUTTON,Action,crowsalvationthe,67
GONZALEZ,Action,crowsalvationthe,34
ERLICH,Action,crowsalvationthe,74
TOMMY,Action,crowsalvationthe,69
MERCER,Action,crowsalvationthe,64
RANDALL,Action,crowsalvationthe,71
WALSH,Action,crowsalvationthe,95
LARKIN,Action,crowsalvationthe,47
LAUREN,Action,crowsalvationthe,25
MADDEN,Action,crowsalvationthe,83
SECRETARY,Action,crowsalvationthe,48
ALEX'S VOICE,Action,crowsalvationthe,39
CAPTAIN,Action,crowsalvationthe,260
ALEX,Action,crowsalvationthe,421
ERIN'S VOICE,Action,crowsalvationthe,23
ERIN,Action,crowsalvationthe,240
PIKE,Action,wildbunchthe,48
DUTCH,Action,wildbunchthe,24
CONTINUED,Action,wildbunchthe,21
AMAZING,Action,mysterymen,47
MOTHER,Action,mysterymen,36
SPHINX,Action,mysterymen,50
HELLER,Action,mysterymen,75
ANABEL,Action,mysterymen,23
TONY P,Action,mysterymen,68
CASANOVA,Action,mysterymen,292
SPLEEN,Action,mysterymen,69
BOWLER,Action,mysterymen,124
INVISIBLE BOY,Action,mysterymen,58
RAJA,Action,mysterymen,281
SHOVELER,Action,mysterymen,175
FURIOUS,Action,mysterymen,393
MONICA,Action,mysterymen,160
EDDIE,Action,batman,28
NICK,Action,batman,44
ECKHARDT,Action,batman,38
GRISSOM,Action,batman,50
JACK,Action,batman,66
BATMAN (cont.),Action,batman,21
GORDON,Action,batman,35
VICKI (cont.),Action,batman,32
ALICIA,Action,batman,21
DENT,Action,batman,61
BRUCE (cont.),Action,batman,30
KNOX (cont.),Action,batman,55
KNOX,Action,batman,316
DICK,Action,batman,36
BATMAN,Action,batman,116
JOKER,Action,batman,230
JOKER (cont.),Action,batman,205
ANCHORWOMAN,Action,batman,24
ALFRED,Action,batman,30
VICKI,Action,batman,409
BRUCE,Action,batman,262
RADIO HOST,Action,2012,24
ON THE RADIO,Action,2012,23
CHARLIE'S VOICE,Action,2012,38
CHARLIE FROST,Action,2012,91
NEWSCASTER,Action,2012,21
TONY,Action,2012,24
HARRY,Action,2012,61
PRESIDENT WILSON,Action,2012,83
SASHA,Action,2012,77
GORDON,Action,2012,107
SATNAM,Action,2012,26
LIN,Action,2012,29
YURI,Action,2012,94
NENG,Action,2012,35
TAMARA,Action,2012,45
(PAUSE),Action,2012,43
OLEG,Action,2012,21
LILLY,Action,2012,65
LAURA,Action,2012,82
PROF. WEST,Action,2012,42
VOICE,Action,2012,22
ANHEUSER,Action,2012,166
CAPTAIN MICHAELS,Action,2012,58
NOAH,Action,2012,78
KATE,Action,2012,149
JACKSON,Action,2012,334
ADRIAN,Action,2012,344
(CONTINUED),Action,2012,211
JUDGE FRANKEL,Action,siegethe,34
FRED,Action,siegethe,22
MIKE,Action,siegethe,22
DANNY,Action,siegethe,48
TINA,Action,siegethe,55
CHIEF OF STAFF,Action,siegethe,120
COL. HARDWICK,Action,siegethe,26
SAMIR,Action,siegethe,169
ELISE,Action,siegethe,696
DEVEREAUX,Action,siegethe,361
HUB,Action,siegethe,1158
FRANK,Action,siegethe,325
STEVENS,Action,miamivice,52
CROCKETT (cont'd),Action,miamivice,25
FUJIMA,Action,miamivice,122
MONTOYA (cont'd),Action,miamivice,23
MONTOYA,Action,miamivice,67
ISABELLA (cont'd),Action,miamivice,25
EL TIBURON,Action,miamivice,25
JOSE YERO (cont'd),Action,miamivice,22
JOSE YERO,Action,miamivice,184
GINA,Action,miamivice,106
TUBBS,Action,miamivice,473
TRUDY,Action,miamivice,62
CASTILLO,Action,miamivice,122
ISABELLA,Action,miamivice,348
CROCKETT,Action,miamivice,656
WAITRESS,Action,reindeergames,21
PUG,Action,reindeergames,62
JUMPY,Action,reindeergames,104
MERLIN,Action,reindeergames,121
JACK BANGS,Action,reindeergames,141
GABRIEL,Action,reindeergames,559
ASHLEY,Action,reindeergames,502
RUDY,Action,reindeergames,1035
NICK,Action,reindeergames,287
LEADER,Action,fightclub,56
SECURITY TFM,Action,fightclub,28
DETECTIVE STERN,Action,fightclub,37
BOSS,Action,fightclub,46
LOU,Action,fightclub,29
BOB,Action,fightclub,52
MECHANIC,Action,fightclub,25
RICKY,Action,fightclub,28
TYLER,Action,fightclub,960
MARLA,Action,fightclub,332
JACK,Action,fightclub,1852
HEDONIA,Action,flashgordon,25
AURA,Action,flashgordon,177
VULTAN,Action,flashgordon,75
TIGER MAN,Action,flashgordon,35
MING,Action,flashgordon,150
FLASH'S VOICE,Action,flashgordon,72
BARIN,Action,flashgordon,98
KLYTUS,Action,flashgordon,48
DALE'S VOICE,Action,flashgordon,23
DALE,Action,flashgordon,164
FLASH,Action,flashgordon,264
ZARKOV,Action,flashgordon,175
DENNIS,Action,backdraft,42
CHIEF FITZGERALD,Action,backdraft,46
WILLY,Action,backdraft,32
SCHMIDT,Action,backdraft,23
RICCO,Action,backdraft,43
TIM,Action,backdraft,83
WOMAN,Action,backdraft,32
HELEN,Action,backdraft,94
RONALD,Action,backdraft,133
GRINDLE,Action,backdraft,71
AXE,Action,backdraft,178
STEPHEN,Action,backdraft,675
SWAYZAK,Action,backdraft,97
SHADOW,Action,backdraft,473
JENNIFER,Action,backdraft,260
BRIAN,Action,backdraft,781
SETH,Action,looper,26
JESSE,Action,looper,28
KID BLUE,Action,looper,29
ABE,Action,looper,29
JOE,Action,looper,175
OLD JOE,Action,looper,52
SARA,Action,looper,134
CID,Action,looper,54
CHARLIE,Action,hardrain,146
KENNY,Action,hardrain,77
MR. MEHLOR,Action,hardrain,30
RAY,Action,hardrain,68
WAYNE,Action,hardrain,139
PHIL,Action,hardrain,72
SHERIFF,Action,hardrain,271
HANK,Action,hardrain,52
HENRY,Action,hardrain,36
DOREEN,Action,hardrain,90
JIM,Action,hardrain,350
TOM,Action,hardrain,417
KAREN,Action,hardrain,138
LACHAISE,Action,worldisnotenoughthe,33
DAVIDOV,Action,worldisnotenoughthe,34
COLONEL AKAKIEVICH,Action,worldisnotenoughthe,21
MONEYPENNY,Action,worldisnotenoughthe,31
ZUKY,Action,worldisnotenoughthe,132
ELEKTRA,Action,worldisnotenoughthe,436
RENARD,Action,worldisnotenoughthe,190
BOND,Action,worldisnotenoughthe,694
TANNER,Action,worldisnotenoughthe,85
CHRISTMAS,Action,worldisnotenoughthe,152
"BATWING -- $19.95 and up.""  A PANHANDLER is perched at the",Action,batman2,25
MR. BONIFACE,Action,batman2,23
ANCHORWOMAN,Action,batman2,24
BOAT THUG I,Action,batman2,21
SHAW,Action,batman2,59
KICKS HIM in the face.  HOP; KICK.  HOP; KICK.  The FIGURE has,Action,batman2,27
BARRETT,Action,batman2,26
SCULPTURE of the world turning.  His eyes rove downward along,Action,batman2,30
GUARD,Action,batman2,23
PROVOST,Action,batman2,66
TRAFFIC COP,Action,batman2,24
BULLOCK,Action,batman2,25
COP,Action,batman2,24
TIPTREE,Action,batman2,112
PAGE 101 MISSING FROM HARD COPY,Action,batman2,26
FRICK,Action,batman2,29
PENGUIN (cont.),Action,batman2,40
ALFRED,Action,batman2,180
SELINA,Action,batman2,323
SELINA (cont.),Action,batman2,77
CATWOMAN (cont.),Action,batman2,22
CATWOMAN,Action,batman2,106
DICK,Action,batman2,37
PENGUIN,Action,batman2,245
BATMAN,Action,batman2,25
GORDON,Action,batman2,91
VICKI,Action,batman2,160
BRUCE,Action,batman2,372
WHITMAN,Action,hellboy,43
MATLIN,Action,hellboy,21
OLD MATLIN,Action,hellboy,28
CLAY,Action,hellboy,82
BROOM,Action,hellboy,283
ABE,Action,hellboy,88
MANNING,Action,hellboy,123
GRIGORY,Action,hellboy,151
ILSA,Action,hellboy,34
MYERS,Action,hellboy,212
LIZ,Action,hellboy,166
HELLBOY,Action,hellboy,488
DELONGPREE,Action,jasonx,34
ADRIENNE,Action,jasonx,47
STONEY,Action,jasonx,25
AZRAEL,Action,jasonx,70
DALLAS,Action,jasonx,27
KICKER,Action,jasonx,67
FAT LOU,Action,jasonx,29
YLLO,Action,jasonx,349
KKINSA,Action,jasonx,72
COMPUTER VOICE,Action,jasonx,25
JANESSA,Action,jasonx,133
BOEMAN,Action,jasonx,255
DELONGPRE,Action,jasonx,286
THORGAN,Action,jasonx,222
KAY-EM 14,Action,jasonx,230
RIZZO,Action,jasonx,417
BRI,Action,jasonx,176
STANDARD,Action,drive,75
COOK,Action,drive,24
SHANNON,Action,drive,99
NINO,Action,drive,85
BERNIE ROSE,Action,drive,128
