Char,Genre,Title,line_count
NOVIAN,Sport,twoforthemoney,24
JERRY,Sport,twoforthemoney,39
BRANDON VOICEOVER,Sport,twoforthemoney,22
WALTER,Sport,twoforthemoney,373
TONI,Sport,twoforthemoney,132
BRANDON,Sport,twoforthemoney,360
