Char,Genre,Title,line_count
ROSE,Mystery,colorofnight,321
BILL,Mystery,colorofnight,1042
ATTORNEY,Mystery,copycat,46
WOMAN,Mystery,copycat,22
SUSAN (ON TV),Mystery,copycat,21
DARYLL,Mystery,copycat,59
CONRAD,Mystery,copycat,57
RUBEN,Mystery,copycat,325
ANDY,Mystery,copycat,218
NIKKO,Mystery,copycat,100
RADIO NEWS,Mystery,copycat,21
SAKS,Mystery,copycat,80
PETER,Mystery,copycat,114
QUINN,Mystery,copycat,267
M.J.,Mystery,copycat,970
SUSAN,Mystery,copycat,40
HELEN,Mystery,copycat,983
PRIEST,Mystery,darkcity,34
WIFE,Mystery,darkcity,23
THOMPSON,Mystery,darkcity,37
COP,Mystery,darkcity,38
MISS CRENSHAW,Mystery,darkcity,38
BARBER,Mystery,darkcity,40
KARL,Mystery,darkcity,26
STROMBOLI,Mystery,darkcity,87
SCHREBER,Mystery,darkcity,256
BUMSTEAD,Mystery,darkcity,362
MAN 1,Mystery,darkcity,27
VOICE,Mystery,darkcity,35
MYSTERY MAN,Mystery,darkcity,31
MISTER BLACK,Mystery,darkcity,76
WHITE,Mystery,darkcity,296
PROSECUTOR,Mystery,fugitivethe,31
OLD GUARD,Mystery,fugitivethe,25
SHERIFF,Mystery,fugitivethe,35
HELEN,Mystery,fugitivethe,49
GUTHERIE,Mystery,fugitivethe,45
ANNE,Mystery,fugitivethe,51
WAHLUND,Mystery,fugitivethe,38
POOLE,Mystery,fugitivethe,51
SYKES,Mystery,fugitivethe,45
NICHOLS,Mystery,fugitivethe,117
KELLY,Mystery,fugitivethe,28
RENFRO,Mystery,fugitivethe,107
NEWMAN,Mystery,fugitivethe,60
BIGGS,Mystery,fugitivethe,65
KIMBLE,Mystery,fugitivethe,370
GERARD,Mystery,fugitivethe,429
KATHRYN,Mystery,getlow,22
(BEAT),Mystery,getlow,24
MATTIE,Mystery,getlow,94
HORTON,Mystery,getlow,40
BUSH,Mystery,getlow,253
FRANK,Mystery,getlow,184
CHARLIE,Mystery,getlow,55
BUDDY,Mystery,getlow,145
BRADY,Mystery,godfatherpartiiithe,26
HAGEN,Mystery,godfatherpartiiithe,23
(THEN),Mystery,godfatherpartiiithe,79
ANOTHER ANGLE,Mystery,godfatherpartiiithe,46
ELIZABETH,Mystery,godfatherpartiiithe,36
TONY,Mystery,godfatherpartiiithe,204
SIMON,Mystery,gothika,21
DOROTHY,Mystery,gothika,67
CELO,Mystery,gothika,58
SHELLEY,Mystery,gothika,104
IRENE,Mystery,gothika,88
JENNA,Mystery,gothika,55
SHERIFF RYAN,Mystery,gothika,264
TEDDY HOWARD,Mystery,gothika,67
PARSONS,Mystery,gothika,183
OFFICER TURLINGTON,Mystery,gothika,60
PETE,Mystery,gothika,405
