Char,Genre,Title,line_count
THOR,Sci-Fi,avengersthe2012,122
TONY,Sci-Fi,avengersthe2012,379
LOKI,Sci-Fi,avengersthe2012,196
WORLD SECURITY COUNCIL #1,Sci-Fi,avengersthe2012,37
AGENT MARIA HILL,Sci-Fi,avengersthe2012,67
NICK FURY,Sci-Fi,avengersthe2012,320
CHEW,Sci-Fi,bladerunner,27
VOICE,Sci-Fi,bladerunner,24
WHEELER,Sci-Fi,bladerunner,32
ESPER,Sci-Fi,bladerunner,76
TAFFEY,Sci-Fi,bladerunner,50
ANNOUNCER'S VOICE,Sci-Fi,bladerunner,21
SALOME,Sci-Fi,bladerunner,34
LEON,Sci-Fi,bladerunner,101
HOLDEN,Sci-Fi,bladerunner,98
TYRELL,Sci-Fi,bladerunner,152
BRYANT,Sci-Fi,bladerunner,93
RACHAEL,Sci-Fi,bladerunner,223
SEBASTIAN,Sci-Fi,bladerunner,149
MARY,Sci-Fi,bladerunner,26
PRIS,Sci-Fi,bladerunner,75
BATTY,Sci-Fi,bladerunner,267
DECKARD,Sci-Fi,bladerunner,656
LUCIEN,Sci-Fi,cellthe,24
TEDDY LEE,Sci-Fi,cellthe,37
REID,Sci-Fi,cellthe,42
RAMSEY,Sci-Fi,cellthe,136
HENRY,Sci-Fi,cellthe,147
STARGHER,Sci-Fi,cellthe,53
MARTIN,Sci-Fi,cellthe,34
STARGHER KING,Sci-Fi,cellthe,55
COLE,Sci-Fi,cellthe,31
MIRIAM,Sci-Fi,cellthe,262
NOVAK,Sci-Fi,cellthe,462
CATHERINE,Sci-Fi,cellthe,422
AUSTIN,Sci-Fi,chronicle,22
STEVE,Sci-Fi,chronicle,369
FERNANDEZ,Sci-Fi,chronicle,33
SANDRA DETMER,Sci-Fi,chronicle,26
HOWARD,Sci-Fi,chronicle,24
MR. DETMER,Sci-Fi,chronicle,100
CASEY,Sci-Fi,chronicle,129
ANDREW,Sci-Fi,chronicle,620
MATT,Sci-Fi,chronicle,643
CUT.,Sci-Fi,chronicle,72
PRIEST,Sci-Fi,darkcity,34
WIFE,Sci-Fi,darkcity,23
THOMPSON,Sci-Fi,darkcity,37
COP,Sci-Fi,darkcity,38
MISS CRENSHAW,Sci-Fi,darkcity,38
BARBER,Sci-Fi,darkcity,40
KARL,Sci-Fi,darkcity,26
STROMBOLI,Sci-Fi,darkcity,87
SCHREBER,Sci-Fi,darkcity,256
BUMSTEAD,Sci-Fi,darkcity,362
MAN 1,Sci-Fi,darkcity,27
VOICE,Sci-Fi,darkcity,35
MYSTERY MAN,Sci-Fi,darkcity,31
MISTER BLACK,Sci-Fi,darkcity,76
WHITE,Sci-Fi,darkcity,296
YAKITITO,Sci-Fi,darkman,40
RESIDENT,Sci-Fi,darkman,26
EYES,Sci-Fi,darkman,23
(REVISED 5ZENE,Sci-Fi,darkman,39
PAULY DUMMY,Sci-Fi,darkman,22
THE CAT,Sci-Fi,darkman,41
TRUMAYNE,Sci-Fi,darkman,21
ATTENDANT,Sci-Fi,darkman,24
PEYTON,Sci-Fi,darkman,136
GUZMAN,Sci-Fi,darkman,45
DURANT,Sci-Fi,darkman,87
STRACK,Sci-Fi,darkman,129
CONTINUED,Sci-Fi,darkman,224
JULIE,Sci-Fi,darkman,169
DARKMAN,Sci-Fi,darkman,63
AMERICAN ANNOUNCER,Sci-Fi,daytheearthstoodstillthe,35
PEARSON'S VOICE,Sci-Fi,daytheearthstoodstillthe,26
PEARSON,Sci-Fi,daytheearthstoodstillthe,32
CAPTAIN,Sci-Fi,daytheearthstoodstillthe,37
MAJOR WHITE,Sci-Fi,daytheearthstoodstillthe,30
HARLEY,Sci-Fi,daytheearthstoodstillthe,169
GABRIEL HEATER'S VOICE,Sci-Fi,daytheearthstoodstillthe,23
MRS. BARLEY,Sci-Fi,daytheearthstoodstillthe,23
LIEUTENANT,Sci-Fi,daytheearthstoodstillthe,63
MRS. CROCKETT,Sci-Fi,daytheearthstoodstillthe,65
BOBBY,Sci-Fi,daytheearthstoodstillthe,293
HILDA,Sci-Fi,daytheearthstoodstillthe,51
GENERAL,Sci-Fi,daytheearthstoodstillthe,64
JEWELER,Sci-Fi,daytheearthstoodstillthe,22
SECRETARY,Sci-Fi,daytheearthstoodstillthe,29
TOM,Sci-Fi,daytheearthstoodstillthe,172
DISSOLVE TO:,Sci-Fi,daytheearthstoodstillthe,44
COLONEL,Sci-Fi,daytheearthstoodstillthe,60
HELEN,Sci-Fi,daytheearthstoodstillthe,388
BARNHARDT,Sci-Fi,daytheearthstoodstillthe,177
KLAATU,Sci-Fi,daytheearthstoodstillthe,760
NAVIGATOR,Sci-Fi,dune,44
