Char,Genre,Title,line_count
GALLUS,Fantasy,beinghuman,22
VISITOR,Fantasy,beinghuman,37
LUCINNIUS,Fantasy,beinghuman,216
THALIA,Fantasy,beinghuman,34
CAPTAIN,Fantasy,beinghuman,31
BEATRICE,Fantasy,beinghuman,178
PRIEST,Fantasy,beinghuman,183
OFFICER,Fantasy,beinghuman,32
DA CUNHA,Fantasy,beinghuman,31
SALGADO,Fantasy,beinghuman,25
DIAS,Fantasy,beinghuman,25
SLAVE,Fantasy,beinghuman,114
NUNO,Fantasy,beinghuman,53
ANDRE,Fantasy,beinghuman,46
FATHER DIOGO,Fantasy,beinghuman,29
DOM PAULO,Fantasy,beinghuman,261
FRANCISCO,Fantasy,beinghuman,147
BOBBY,Fantasy,beinghuman,322
DETECTIVE,Fantasy,beinghuman,25
MRS. PHILIPPOPOLIS,Fantasy,beinghuman,26
SON,Fantasy,beinghuman,31
BORIS,Fantasy,beinghuman,31
ANNA,Fantasy,beinghuman,80
JANET,Fantasy,beinghuman,46
TV MAN,Fantasy,beinghuman,33
THOMAS,Fantasy,beinghuman,92
BETSY,Fantasy,beinghuman,232
HECTOR,Fantasy,beinghuman,1793
(CONTINUED),Fantasy,beinghuman,634
BEAMEN,Fantasy,bigfish,39
KARL,Fantasy,bigfish,30
AMOS,Fantasy,bigfish,100
DON PRICE,Fantasy,bigfish,34
NORTHER WINSLOW,Fantasy,bigfish,59
JENNY,Fantasy,bigfish,239
SANDRA,Fantasy,bigfish,191
JOSEPHINE,Fantasy,bigfish,118
DR. BENNETT,Fantasy,bigfish,57
PING,Fantasy,bigfish,51
EDWARD,Fantasy,bigfish,1114
WILL,Fantasy,bigfish,445
LARRY,Fantasy,bladetrinity,30
WHISTLER,Fantasy,bladetrinity,41
CUMBERLAND,Fantasy,bladetrinity,49
KING (V.0.),Fantasy,bladetrinity,23
VANCE,Fantasy,bladetrinity,146
HEDGES,Fantasy,bladetrinity,37
VREEDE,Fantasy,bladetrinity,47
SOMMERFIELD,Fantasy,bladetrinity,100
ASHER,Fantasy,bladetrinity,25
BLADE,Fantasy,bladetrinity,176
DANICA,Fantasy,bladetrinity,127
DRAKE,Fantasy,bladetrinity,124
ABIGAIL,Fantasy,bladetrinity,91
ABIGAIL (V.0.),Fantasy,bladetrinity,39
KING,Fantasy,bladetrinity,332
HEIDI,Fantasy,butterflyeffectthe,35
ANSWERING MACHINE,Fantasy,butterflyeffectthe,32
PROFESSOR CARTER,Fantasy,butterflyeffectthe,31
MRS. BOSWELL,Fantasy,butterflyeffectthe,30
CARLOS,Fantasy,butterflyeffectthe,29
JASON,Fantasy,butterflyeffectthe,27
THUMPER,Fantasy,butterflyeffectthe,54
TOMMY,Fantasy,butterflyeffectthe,136
MR. MILLER,Fantasy,butterflyeffectthe,91
DR. REDFIELD,Fantasy,butterflyeffectthe,162
KAYLEIGH,Fantasy,butterflyeffectthe,356
ANDREA,Fantasy,butterflyeffectthe,211
SMASH CUT TO:,Fantasy,butterflyeffectthe,24
LENNY,Fantasy,butterflyeffectthe,91
EVAN,Fantasy,butterflyeffectthe,1012
RICK,Fantasy,christcomplex,56
JAKE,Fantasy,christcomplex,34
ANNA,Fantasy,christcomplex,184
JACK,Fantasy,christcomplex,118
RYAN BLOOD,Fantasy,christcomplex,158
LOUIS,Fantasy,christcomplex,278
QUINN,Fantasy,christcomplex,419
JENNIFER,Fantasy,christcomplex,25
ZOEY,Fantasy,christcomplex,608
MRS. BEAVER,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,24
MR. BEAVER,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,47
WHITE WITCH,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,62
ASLAN,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,35
TUMNUS,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,33
EDMUND,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,106
SUSAN,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,90
PETER,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,139
LUCY,Fantasy,chroniclesofnarniathelionthewitchandthewardrobe,114
LUCIUS,Fantasy,conanthebarbarian,45
FASSIR,Fantasy,conanthebarbarian,31
REMO,Fantasy,conanthebarbarian,32
CORIN,Fantasy,conanthebarbarian,100
UKAFA,Fantasy,conanthebarbarian,42
ARTUS,Fantasy,conanthebarbarian,71
ONE EYED THIEF,Fantasy,conanthebarbarian,35
FARIQ,Fantasy,conanthebarbarian,114
KHALAR SINGH,Fantasy,conanthebarbarian,325
CONAN,Fantasy,conanthebarbarian,457
TAMARA,Fantasy,conanthebarbarian,376
OTHER MISS SPINK,Fantasy,coraline,21
OTHER MOTHER,Fantasy,coraline,124
TALL OTHER MOTHER,Fantasy,coraline,42
OTHER FATHER,Fantasy,coraline,78
OTHER MR. BOBINSKY,Fantasy,coraline,31
CAT,Fantasy,coraline,56
BELDAM,Fantasy,coraline,30
SWEET GIRL GHOST,Fantasy,coraline,22
WYBIE,Fantasy,coraline,129
MISS FORCIBLE,Fantasy,coraline,46
MISS SPINK,Fantasy,coraline,82
CHARLIE,Fantasy,coraline,69
MEL,Fantasy,coraline,110
MR. BOBINSKY,Fantasy,coraline,48
CORALINE,Fantasy,coraline,760
TIN-TIN,Fantasy,crowthe,33
GIDEON,Fantasy,crowthe,58
ANNABELLA,Fantasy,crowthe,26
FUNBOY,Fantasy,crowthe,58
T-BIRD,Fantasy,crowthe,68
MICKEY,Fantasy,crowthe,26
SKANK,Fantasy,crowthe,36
TOP DOLLAR,Fantasy,crowthe,71
FLASH ENDS.,Fantasy,crowthe,21
SKULL COWBOY,Fantasy,crowthe,55
GRANGE,Fantasy,crowthe,75
ALBRECHT,Fantasy,crowthe,214
LAO,Fantasy,crowthe,157
ERIC,Fantasy,crowthe,426
DARLA,Fantasy,crowthe,37
ELLY,Fantasy,crowthe,129
METATRON,Fantasy,dogma,69
AZRAEL,Fantasy,dogma,43
RUFUS,Fantasy,dogma,153
SERENDIPITY,Fantasy,dogma,100
LOKI,Fantasy,dogma,115
BARTLEBY,Fantasy,dogma,129
JAY,Fantasy,dogma,164
BETHANY,Fantasy,dogma,293
HODGE,Fantasy,dragonslayer,96
BROTHER JACOPUS,Fantasy,dragonslayer,50
KING,Fantasy,dragonslayer,114
ELSPETH,Fantasy,dragonslayer,75
TYRIAN,Fantasy,dragonslayer,123
SIMON,Fantasy,dragonslayer,87
ULRICH,Fantasy,dragonslayer,208
GREIL,Fantasy,dragonslayer,128
HIK,Fantasy,dragonslayer,69
VALERIAN,Fantasy,dragonslayer,338
GALEN,Fantasy,dragonslayer,413
NAVIGATOR,Fantasy,dune,44
DR. YUEH,Fantasy,dune,31
MAPES,Fantasy,dune,24
KYNES,Fantasy,dune,145
DUNCAN,Fantasy,dune,29
YUEH,Fantasy,dune,38
PITER,Fantasy,dune,63
DUKE LETO,Fantasy,dune,153
REVEREND MOTHER RAMALLO,Fantasy,dune,47
RABBAN,Fantasy,dune,30
VOICE,Fantasy,dune,44
STILGAR,Fantasy,dune,139
BARON,Fantasy,dune,159
THUFIR,Fantasy,dune,71
REVEREND MOTHER,Fantasy,dune,159
GURNEY,Fantasy,dune,113
CHANI,Fantasy,dune,37
FEYD,Fantasy,dune,28
EMPEROR,Fantasy,dune,124
JESSICA,Fantasy,dune,296
PAUL,Fantasy,dune,733
ALIA,Fantasy,dune,48
BILL,Fantasy,edwardscissorhands,54
KEVIN,Fantasy,edwardscissorhands,22
PEG,Fantasy,edwardscissorhands,141
JOYCE,Fantasy,edwardscissorhands,32
JIM,Fantasy,edwardscissorhands,63
EDWARD,Fantasy,edwardscissorhands,60
KIM,Fantasy,edwardscissorhands,83
BOOK OF THE DEAD,Fantasy,evildead,38
SCOTT is growing impatient.,Fantasy,evildead,31
"LINDA, since SHELLY had reacted so calmly. ASHLY passes",Fantasy,evildead,34
CHERYL sits alone in the living room near the window. She,Fantasy,evildead,25
ASHLY stands with his drink and raises the glass.,Fantasy,evildead,24
SCOTT sweeps his light to another corner and reveals,Fantasy,evildead,60
CHERYL turns off the machine at this point.,Fantasy,evildead,31
ASHLY walks to a chair near the other window.,Fantasy,evildead,27
CHERYL stops.,Fantasy,evildead,25
SCOTT who has opened the door from the inside. She,Fantasy,evildead,38
CHERYL turns to face the window again.,Fantasy,evildead,39
CHERYL remains with her back to them staring out the,Fantasy,evildead,31
SCOTT steps into SHELLY's bathroom and sees that the,Fantasy,evildead,26
ASHLY quietly returns to the main room. SCOTT is load-,Fantasy,evildead,26
ASHLY slaps SCOTT. He stirs awake and mumbles.,Fantasy,evildead,37
LINDA remains behind nervously fumbling with her necklace,Fantasy,evildead,32
"SCOTT, past CHERYL, who watches all of this from below,",Fantasy,evildead,25
ASHLY glances to the grave and sees LINDA's necklace on,Fantasy,evildead,38
"SCOTT. This does not affect him, and he advances closer.",Fantasy,evildead,22
DUKE OF CORNWALL,Fantasy,excalibur,21
IGRAYNE,Fantasy,excalibur,44
UTHER,Fantasy,excalibur,100
SIR ECTOR,Fantasy,excalibur,55
LOT,Fantasy,excalibur,23
URYENS,Fantasy,excalibur,35
SIR GAWAIN,Fantasy,excalibur,31
GUENEVERE,Fantasy,excalibur,127
MORGANA,Fantasy,excalibur,161
MERLIN,Fantasy,excalibur,445
KAY,Fantasy,excalibur,23
LANCELOT,Fantasy,excalibur,186
MORDRED,Fantasy,excalibur,46
ARTHUR,Fantasy,excalibur,540
PERCEVAL,Fantasy,excalibur,108
DEBBIE,Fantasy,fantasticfour,21
DOCTOR,Fantasy,fantasticfour,29
X GAMES ANNOUNCER,Fantasy,fantasticfour,24
NED CECIL,Fantasy,fantasticfour,42
THE THING,Fantasy,fantasticfour,24
LEONARD,Fantasy,fantasticfour,56
VICTOR,Fantasy,fantasticfour,443
DOOM,Fantasy,fantasticfour,83
ALICIA,Fantasy,fantasticfour,50
REED,Fantasy,fantasticfour,548
SUE,Fantasy,fantasticfour,417
JOHNNY,Fantasy,fantasticfour,303
BEN,Fantasy,fantasticfour,350
DOC GRAHAM,Fantasy,fieldofdreams,28
MANN,Fantasy,fieldofdreams,172
MARK,Fantasy,fieldofdreams,46
SHOELESS JOE,Fantasy,fieldofdreams,49
CONTINUED,Fantasy,fieldofdreams,350
KARIN,Fantasy,fieldofdreams,29
ANNIE,Fantasy,fieldofdreams,170
RAY,Fantasy,fieldofdreams,448
KOMMANDER,Fantasy,fifthelementthe,36
PRIEST,Fantasy,fifthelementthe,53
STAEDERT,Fantasy,fifthelementthe,54
GIRL,Fantasy,fifthelementthe,34
FINGER,Fantasy,fifthelementthe,43
THAI,Fantasy,fifthelementthe,23
CHECK-IN ATTENDANT,Fantasy,fifthelementthe,28
RIGHT ARM,Fantasy,fifthelementthe,55
STEWARDESS,Fantasy,fifthelementthe,23
PILOT,Fantasy,fifthelementthe,32
CAPTAIN,Fantasy,fifthelementthe,55
DIVA,Fantasy,fifthelementthe,36
ANGLE ON:,Fantasy,fifthelementthe,24
COP,Fantasy,fifthelementthe,35
AKANIT,Fantasy,fifthelementthe,28
COP 1,Fantasy,fifthelementthe,21
VOICE,Fantasy,fifthelementthe,72
ZORG,Fantasy,fifthelementthe,306
DAVID,Fantasy,fifthelementthe,39
CORNELIUS,Fantasy,fifthelementthe,370
KORBEN,Fantasy,fifthelementthe,879
