Char,Genre,Title,line_count
MORTIMER,Crime,arsenicandoldlace,1252
CAB DRIVER,Crime,arsenicandoldlace,52
NEWSCASTER,Crime,badcountry,26
CHARLIE,Crime,badcountry,30
GRACE,Crime,badcountry,54
RAY,Crime,badcountry,36
CZAPP,Crime,badcountry,31
MORRIS,Crime,badcountry,60
LUCIAN,Crime,badcountry,137
SHEPARD,Crime,badcountry,50
LYNN,Crime,badcountry,49
NOKES,Crime,badcountry,40
BUZZ,Crime,badcountry,34
FITCH,Crime,badcountry,114
CATFISH,Crime,badcountry,96
JESSE,Crime,badcountry,272
BRADDOCK,Crime,badcountry,134
KIERSEY,Crime,badcountry,100
MILLS,Crime,badcountry,24
MARANDINO,Crime,badcountry,94
COBB,Crime,badcountry,120
BUD,Crime,badcountry,592
BET COP,Crime,badlieutenant,27
PRIEST,Crime,badlieutenant,31
LITE,Crime,badlieutenant,58
JC,Crime,badlieutenant,29
ARIANE,Crime,badlieutenant,101
NUN,Crime,badlieutenant,146
(OC),Crime,badlieutenant,30
ELDERLY BLACK WOMAN,Crime,badlieutenant,23
FENCE,Crime,badlieutenant,37
LT,Crime,badlieutenant,623
DR. LAMOTT,Crime,basicinstinct,38
CORRIGAN,Crime,basicinstinct,35
NILSEN,Crime,basicinstinct,29
TALCOTT,Crime,basicinstinct,28
AN I.A. MAN,Crime,basicinstinct,32
THE WOMAN,Crime,basicinstinct,41
GUS,Crime,basicinstinct,349
BETH,Crime,basicinstinct,276
DETECTIVE,Crime,basicinstinct,43
ANDREWS,Crime,basicinstinct,60
HARRIGAN,Crime,basicinstinct,30
LT. WALKER,Crime,basicinstinct,224
NICK,Crime,basicinstinct,977
CATHERINE,Crime,basicinstinct,684
"BATWING -- $19.95 and up.""  A PANHANDLER is perched at the",Crime,batman2,25
MR. BONIFACE,Crime,batman2,23
ANCHORWOMAN,Crime,batman2,24
BOAT THUG I,Crime,batman2,21
SHAW,Crime,batman2,59
KICKS HIM in the face.  HOP; KICK.  HOP; KICK.  The FIGURE has,Crime,batman2,27
BARRETT,Crime,batman2,26
SCULPTURE of the world turning.  His eyes rove downward along,Crime,batman2,30
GUARD,Crime,batman2,23
PROVOST,Crime,batman2,66
TRAFFIC COP,Crime,batman2,24
BULLOCK,Crime,batman2,25
COP,Crime,batman2,24
TIPTREE,Crime,batman2,112
PAGE 101 MISSING FROM HARD COPY,Crime,batman2,26
FRICK,Crime,batman2,29
PENGUIN (cont.),Crime,batman2,40
ALFRED,Crime,batman2,180
SELINA,Crime,batman2,323
SELINA (cont.),Crime,batman2,77
CATWOMAN (cont.),Crime,batman2,22
CATWOMAN,Crime,batman2,106
DICK,Crime,batman2,37
PENGUIN,Crime,batman2,245
BATMAN,Crime,batman2,25
GORDON,Crime,batman2,91
VICKI,Crime,batman2,160
BRUCE,Crime,batman2,372
EDDIE,Crime,batman,28
NICK,Crime,batman,44
ECKHARDT,Crime,batman,38
GRISSOM,Crime,batman,50
JACK,Crime,batman,66
BATMAN (cont.),Crime,batman,21
GORDON,Crime,batman,35
VICKI (cont.),Crime,batman,32
ALICIA,Crime,batman,21
DENT,Crime,batman,61
BRUCE (cont.),Crime,batman,30
KNOX (cont.),Crime,batman,55
KNOX,Crime,batman,316
DICK,Crime,batman,36
BATMAN,Crime,batman,116
JOKER,Crime,batman,230
JOKER (cont.),Crime,batman,205
ANCHORWOMAN,Crime,batman,24
ALFRED,Crime,batman,30
VICKI,Crime,batman,409
BRUCE,Crime,batman,262
BRANCH MANAGER,Crime,birthdaygirl,68
YURI,Crime,birthdaygirl,274
ALEXEI,Crime,birthdaygirl,83
NADIA,Crime,birthdaygirl,401
JOHN,Crime,birthdaygirl,649
CORONER,Crime,blackdahliathe,41
SHERYL,Crime,blackdahliathe,30
MARJORIE,Crime,blackdahliathe,34
KOENIG,Crime,blackdahliathe,30
RED MANLEY,Crime,blackdahliathe,38
MILLARD,Crime,blackdahliathe,26
LEE (cont'd),Crime,blackdahliathe,32
LINDA MARTIN,Crime,blackdahliathe,30
HARRY SEARS,Crime,blackdahliathe,35
DEWITT,Crime,blackdahliathe,24
ELLIS LOEW,Crime,blackdahliathe,97
VOGEL,Crime,blackdahliathe,74
ISSLER,Crime,blackdahliathe,23
SALLY,Crime,blackdahliathe,41
