Char,Genre,Title,line_count
PING,Adventure,bigfish,51
EDWARD,Adventure,bigfish,1114
WILL,Adventure,bigfish,445
GIANCARLO,Adventure,bourneidentitythe,64
THE MAN,Adventure,bourneidentitythe,51
SECURITY CHIEF,Adventure,bourneidentitythe,23
OPERATOR/PHONE,Adventure,bourneidentitythe,21
MANAGER/PHONE,Adventure,bourneidentitythe,35
MRS. DOYLE,Adventure,bourneidentitythe,25
RAWLINS,Adventure,bourneidentitythe,50
MORGUE BOSS,Adventure,bourneidentitythe,37
ZORN,Adventure,bourneidentitythe,46
WOMBOSI,Adventure,bourneidentitythe,168
CLERK,Adventure,bourneidentitythe,32
PROFESSOR,Adventure,bourneidentitythe,34
CONKLIN,Adventure,bourneidentitythe,224
MARSHALL,Adventure,bourneidentitythe,42
ABBOTT,Adventure,bourneidentitythe,91
BOURNE,Adventure,bourneidentitythe,564
MARIE,Adventure,bourneidentitythe,410
CRABBY,Adventure,cars2,25
MEL DORADO (ON TV),Adventure,cars2,44
MATER'S VOICE (ON TV),Adventure,cars2,22
FRANCESCO (ON TV),Adventure,cars2,40
ROD REDLINE,Adventure,cars2,30
TOMBER,Adventure,cars2,38
UNCLE TOPOLINO,Adventure,cars2,49
ENGINE VOICE,Adventure,cars2,60
MILES AXLEROD (ON TV),Adventure,cars2,33
ACER,Adventure,cars2,56
GREM,Adventure,cars2,66
FINN (OVER RADIO),Adventure,cars2,35
DAVID HOBBSCAP,Adventure,cars2,47
DARRELL CARTRIP,Adventure,cars2,54
BRENT MUSTANGBURGER,Adventure,cars2,120
PROFESSOR ZUNDAPP,Adventure,cars2,96
MATER'S COMPUTER,Adventure,cars2,32
MILES AXLEROD,Adventure,cars2,74
LUIGI,Adventure,cars2,31
(TO HOLLEY),Adventure,cars2,40
FILLMORE,Adventure,cars2,22
SALLY,Adventure,cars2,41
HOLLEY,Adventure,cars2,301
FINN,Adventure,cars2,321
OTIS,Adventure,cars2,35
FRANCESCO,Adventure,cars2,109
MCQUEEN,Adventure,cars2,414
MATER,Adventure,cars2,830
BADCHUCK,Adventure,castaway,125
GOODCHUCK,Adventure,castaway,185
DOCTOR,Adventure,castaway,54
KELLY,Adventure,castaway,183
ROGER,Adventure,castaway,31
STEELE,Adventure,castaway,23
TECHNICIAN,Adventure,castaway,49
STAN,Adventure,castaway,179
MOM,Adventure,castaway,48
BETTINA,Adventure,castaway,50
CHUCK,Adventure,castaway,994
MRS. BEAVER,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,24
MR. BEAVER,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,47
WHITE WITCH,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,62
ASLAN,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,35
TUMNUS,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,33
EDMUND,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,106
SUSAN,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,90
PETER,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,139
LUCY,Adventure,chroniclesofnarniathelionthewitchandthewardrobe,114
BRETT,Adventure,cliffhanger,28
EVAN,Adventure,cliffhanger,21
KYNETTE,Adventure,cliffhanger,33
FRANK,Adventure,cliffhanger,59
DAVIS,Adventure,cliffhanger,47
STUART,Adventure,cliffhanger,56
MATHESON,Adventure,cliffhanger,68
KRISTEL,Adventure,cliffhanger,87
QUALEN,Adventure,cliffhanger,126
TRAVERS,Adventure,cliffhanger,362
WRIGHT,Adventure,cliffhanger,120
GABE,Adventure,cliffhanger,574
HAL,Adventure,cliffhanger,298
MAGGIE,Adventure,cliffhanger,207
LUCIUS,Adventure,conanthebarbarian,45
FASSIR,Adventure,conanthebarbarian,31
REMO,Adventure,conanthebarbarian,32
CORIN,Adventure,conanthebarbarian,100
UKAFA,Adventure,conanthebarbarian,42
ARTUS,Adventure,conanthebarbarian,71
ONE EYED THIEF,Adventure,conanthebarbarian,35
FARIQ,Adventure,conanthebarbarian,114
KHALAR SINGH,Adventure,conanthebarbarian,325
CONAN,Adventure,conanthebarbarian,457
TAMARA,Adventure,conanthebarbarian,376
OTHER MISS SPINK,Adventure,coraline,21
OTHER MOTHER,Adventure,coraline,124
TALL OTHER MOTHER,Adventure,coraline,42
OTHER FATHER,Adventure,coraline,78
OTHER MR. BOBINSKY,Adventure,coraline,31
CAT,Adventure,coraline,56
BELDAM,Adventure,coraline,30
SWEET GIRL GHOST,Adventure,coraline,22
WYBIE,Adventure,coraline,129
MISS FORCIBLE,Adventure,coraline,46
MISS SPINK,Adventure,coraline,82
CHARLIE,Adventure,coraline,69
MEL,Adventure,coraline,110
MR. BOBINSKY,Adventure,coraline,48
CORALINE,Adventure,coraline,760
GRAN,Adventure,croodsthe,104
GUY,Adventure,croodsthe,364
UGGA,Adventure,croodsthe,156
BELT,Adventure,croodsthe,22
THUNK,Adventure,croodsthe,197
GRUG,Adventure,croodsthe,587
EEP,Adventure,croodsthe,344
PEPPER,Adventure,danceswithwolves,44
