Char,Genre,Title,line_count
SHANNON,Romance,autumninnewyork,65
DOLLY,Romance,autumninnewyork,152
JOHN,Romance,autumninnewyork,180
MICHAEL,Romance,autumninnewyork,32
CHARLOTTE,Romance,autumninnewyork,903
GRANDY,Romance,autumninnewyork,46
SIMON,Romance,autumninnewyork,104
WILLS,Romance,autumninnewyork,1011
LISA,Romance,autumninnewyork,128
JOAN,Romance,backupplanthe,68
CAROL,Romance,backupplanthe,153
LORI,Romance,backupplanthe,57
DR. HARRIS,Romance,backupplanthe,73
MONA,Romance,backupplanthe,161
NANA,Romance,backupplanthe,136
BOBBY,Romance,backupplanthe,204
OLIVIA,Romance,backupplanthe,57
ZOE,Romance,backupplanthe,1371
STAN,Romance,backupplanthe,768
DOROTHY,Romance,barrylyndon,93
UNCLE,Romance,barrylyndon,41
CAPTAIN BEST,Romance,barrylyndon,60
MICHAEL,Romance,barrylyndon,38
HARRY,Romance,barrylyndon,85
MRS. O'REILLY,Romance,barrylyndon,49
CAPTAIN O'REILLY,Romance,barrylyndon,78
CAPTAIN GROGAN,Romance,barrylyndon,183
MINISTER GALGENSTEIN,Romance,barrylyndon,38
PRUSSIAN OFFICER,Romance,barrylyndon,24
CAPTAIN GALGENSTEIN,Romance,barrylyndon,165
CHEVALIER,Romance,barrylyndon,209
SIR WILLIAM,Romance,barrylyndon,108
EARL OF CRABS,Romance,barrylyndon,22
DUKE OF RUTLAND,Romance,barrylyndon,35
LORD WEST,Romance,barrylyndon,35
PATRICK,Romance,barrylyndon,52
NEWCOMBE,Romance,barrylyndon,71
MOTHER,Romance,barrylyndon,90
COUNTESS,Romance,barrylyndon,190
BRODE,Romance,barrylyndon,78
TAPEWELL,Romance,barrylyndon,35
RODERICK,Romance,barrylyndon,2541
NARRATOR,Romance,barrylyndon,58
GERMAN OFFICER,Romance,battleofshakerheightsthe,55
WOMAN,Romance,battleofshakerheightsthe,23
BRIDGET,Romance,battleofshakerheightsthe,27
MINER,Romance,battleofshakerheightsthe,32
MATHILDA,Romance,battleofshakerheightsthe,28
A.D.,Romance,battleofshakerheightsthe,43
TABBY,Romance,battleofshakerheightsthe,188
HOLMSTEAD,Romance,battleofshakerheightsthe,35
LANCE,Romance,battleofshakerheightsthe,99
XIOU-XIOU,Romance,battleofshakerheightsthe,27
ABE,Romance,battleofshakerheightsthe,68
BART,Romance,battleofshakerheightsthe,479
HARRISON,Romance,battleofshakerheightsthe,31
CHARLIE,Romance,battleofshakerheightsthe,39
EVE,Romance,battleofshakerheightsthe,167
MR. NORMAN,Romance,battleofshakerheightsthe,37
SARAH,Romance,battleofshakerheightsthe,92
KELLY,Romance,battleofshakerheightsthe,1033
SHAUNA,Romance,beginners,27
GEORGIA,Romance,beginners,60
ELLIOTT,Romance,beginners,74
HAL,Romance,beginners,342
ANDY,Romance,beginners,75
(CONTINUED),Romance,beginners,162
CONTINUED:,Romance,beginners,85
ANNA,Romance,beginners,282
OLIVER,Romance,beginners,957
SUPERVISOR,Romance,bigbluethe,31
NOIREUTER,Romance,bigbluethe,32
SALLY,Romance,bigbluethe,61
DUFFY,Romance,bigbluethe,56
MAMMA MOLINARI,Romance,bigbluethe,26
UNCLE LOUIS,Romance,bigbluethe,107
BONITA,Romance,bigbluethe,56
NOVELLI,Romance,bigbluethe,87
ENZO,Romance,bigbluethe,850
ROBERTO,Romance,bigbluethe,78
LAWRENCE,Romance,bigbluethe,117
JACQUES,Romance,bigbluethe,619
JOHANA,Romance,bigbluethe,681
MRS. MACGRUDER,Romance,birdsthe,81
MAN,Romance,birdsthe,27
CLERK,Romance,birdsthe,103
CHILDREN,Romance,birdsthe,69
ANNIE,Romance,birdsthe,352
HELEN,Romance,birdsthe,45
SALESMAN,Romance,birdsthe,46
DRUNK,Romance,birdsthe,33
MALONE,Romance,birdsthe,99
SAM,Romance,birdsthe,23
DEKE,Romance,birdsthe,74
SHOLES,Romance,birdsthe,77
WOMAN,Romance,birdsthe,62
MRS. BUNDY,Romance,birdsthe,145
ANNOUNCER,Romance,birdsthe,83
MELANIE,Romance,birdsthe,1102
LYDIA,Romance,birdsthe,451
CATHY,Romance,birdsthe,157
MITCH,Romance,birdsthe,836
BRANCH MANAGER,Romance,birthdaygirl,68
YURI,Romance,birthdaygirl,274
ALEXEI,Romance,birthdaygirl,83
NADIA,Romance,birthdaygirl,401
JOHN,Romance,birthdaygirl,649
CURTIS,Romance,bluevalentine,21
BOBBY,Romance,bluevalentine,40
DEAN,Romance,bluevalentine,287
CINDY,Romance,bluevalentine,275
(CONTINUED),Romance,bluevalentine,194
ELIZABETH,Romance,bodiesrestmotion,58
MRS. DN,Romance,bodiesrestmotion,28
BETH,Romance,bodiesrestmotion,678
SID,Romance,bodiesrestmotion,551
NICK,Romance,bodiesrestmotion,821
CAROL,Romance,bodiesrestmotion,395
"CAMERA has CRANED UP TO a high, almost-frozen WIDE SHOT of",Romance,bodyguard,21
SLAM of a CAR DOOR. Frank gets out of a cab with two,Romance,bodyguard,30
EMMA,Romance,bodyguard,32
RORY. Sunlight throws them in a silhouette against the,Romance,bodyguard,22
ANGLE FRANK,Romance,bodyguard,32
RADIO D.J.,Romance,bodyguard,24
CROWD,Romance,bodyguard,21
D.J.,Romance,bodyguard,26
JOHN TESH,Romance,bodyguard,24
THURINGER,Romance,bodyguard,44
COURT,Romance,bodyguard,64
DAY,Romance,bodyguard,28
HENRY,Romance,bodyguard,93
NICKI,Romance,bodyguard,189
HERB,Romance,bodyguard,159
INTERCUT - FRANK AND FIGURE,Romance,bodyguard,27
MINELLA,Romance,bodyguard,58
FLETCHER,Romance,bodyguard,98
NANCY GARBOR,Romance,bodyguard,25
CLIVE,Romance,bodyguard,76
SKIP,Romance,bodyguard,39
SPECTOR,Romance,bodyguard,370
REARDON,Romance,bodyguard,56
WINSTON,Romance,bodyguard,33
CLOSE ON PORTMAN,Romance,bodyguard,26
FRANK'S POV,Romance,bodyguard,60
PORTMAN,Romance,bodyguard,96
TONY,Romance,bodyguard,121
